id,name,quarter,sex,year,val,Year Quarter,Start of Quarter
031610000000,REGION OPOLSKIE,quarter 4,females,2017,8,2017 Q4,2017-10-01
031610000000,REGION OPOLSKIE,quarter 4,females,2018,9,2018 Q4,2018-10-01
031610000000,REGION OPOLSKIE,quarter 4,females,2019,10,2019 Q4,2019-10-01
031610000000,REGION OPOLSKIE,quarter 4,females,2020,7,2020 Q4,2020-10-01
031610000000,REGION OPOLSKIE,quarter 4,females,2021,0,2021 Q4,2021-10-01
031610000000,REGION OPOLSKIE,quarter 4,females,2022,0,2022 Q4,2022-10-01
031610000000,REGION OPOLSKIE,quarter 4,females,2023,0,2023 Q4,2023-10-01
031610000000,REGION OPOLSKIE,quarter 4,females,2024,0,2024 Q4,2024-10-01
040000000000,MACROREGION PÓŁNOCNY,quarter 4,females,2010,117,2010 Q4,2010-10-01
040000000000,MACROREGION PÓŁNOCNY,quarter 4,females,2011,128,2011 Q4,2011-10-01
040000000000,MACROREGION PÓŁNOCNY,quarter 4,females,2012,136,2012 Q4,2012-10-01
040000000000,MACROREGION PÓŁNOCNY,quarter 4,females,2013,116,2013 Q4,2013-10-01
040000000000,MACROREGION PÓŁNOCNY,quarter 4,females,2014,101,2014 Q4,2014-10-01
040000000000,MACROREGION PÓŁNOCNY,quarter 4,females,2015,82,2015 Q4,2015-10-01
040000000000,MACROREGION PÓŁNOCNY,quarter 4,females,2016,76,2016 Q4,2016-10-01
040000000000,MACROREGION PÓŁNOCNY,quarter 4,females,2017,63,2017 Q4,2017-10-01
040000000000,MACROREGION PÓŁNOCNY,quarter 4,females,2018,48,2018 Q4,2018-10-01
040000000000,MACROREGION PÓŁNOCNY,quarter 4,females,2019,35,2019 Q4,2019-10-01
040000000000,MACROREGION PÓŁNOCNY,quarter 4,females,2020,40,2020 Q4,2020-10-01
040000000000,MACROREGION PÓŁNOCNY,quarter 4,females,2021,43,2021 Q4,2021-10-01
040000000000,MACROREGION PÓŁNOCNY,quarter 4,females,2022,30,2022 Q4,2022-10-01
040000000000,MACROREGION PÓŁNOCNY,quarter 4,females,2023,44,2023 Q4,2023-10-01
040000000000,MACROREGION PÓŁNOCNY,quarter 4,females,2024,45,2024 Q4,2024-10-01
040400000000,KUJAWSKO-POMORSKIE,quarter 4,females,2010,48,2010 Q4,2010-10-01
040400000000,KUJAWSKO-POMORSKIE,quarter 4,females,2011,50,2011 Q4,2011-10-01
040400000000,KUJAWSKO-POMORSKIE,quarter 4,females,2012,52,2012 Q4,2012-10-01
040400000000,KUJAWSKO-POMORSKIE,quarter 4,females,2013,49,2013 Q4,2013-10-01
040400000000,KUJAWSKO-POMORSKIE,quarter 4,females,2014,51,2014 Q4,2014-10-01
040400000000,KUJAWSKO-POMORSKIE,quarter 4,females,2015,31,2015 Q4,2015-10-01
040400000000,KUJAWSKO-POMORSKIE,quarter 4,females,2016,28,2016 Q4,2016-10-01
040400000000,KUJAWSKO-POMORSKIE,quarter 4,females,2017,21,2017 Q4,2017-10-01
040400000000,KUJAWSKO-POMORSKIE,quarter 4,females,2018,20,2018 Q4,2018-10-01
040400000000,KUJAWSKO-POMORSKIE,quarter 4,females,2019,16,2019 Q4,2019-10-01
040400000000,KUJAWSKO-POMORSKIE,quarter 4,females,2020,11,2020 Q4,2020-10-01
040400000000,KUJAWSKO-POMORSKIE,quarter 4,females,2021,20,2021 Q4,2021-10-01
040400000000,KUJAWSKO-POMORSKIE,quarter 4,females,2022,16,2022 Q4,2022-10-01
040400000000,KUJAWSKO-POMORSKIE,quarter 4,females,2023,23,2023 Q4,2023-10-01
040400000000,KUJAWSKO-POMORSKIE,quarter 4,females,2024,22,2024 Q4,2024-10-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 4,females,2010,48,2010 Q4,2010-10-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 4,females,2011,50,2011 Q4,2011-10-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 4,females,2012,52,2012 Q4,2012-10-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 4,females,2013,49,2013 Q4,2013-10-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 4,females,2014,51,2014 Q4,2014-10-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 4,females,2015,31,2015 Q4,2015-10-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 4,females,2016,28,2016 Q4,2016-10-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 4,females,2017,21,2017 Q4,2017-10-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 4,females,2018,20,2018 Q4,2018-10-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 4,females,2019,16,2019 Q4,2019-10-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 4,females,2020,11,2020 Q4,2020-10-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 4,females,2021,20,2021 Q4,2021-10-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 4,females,2022,16,2022 Q4,2022-10-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 4,females,2023,23,2023 Q4,2023-10-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 4,females,2024,22,2024 Q4,2024-10-01
042200000000,POMORSKIE,quarter 4,females,2010,38,2010 Q4,2010-10-01
042200000000,POMORSKIE,quarter 4,females,2011,45,2011 Q4,2011-10-01
042200000000,POMORSKIE,quarter 4,females,2012,54,2012 Q4,2012-10-01
042200000000,POMORSKIE,quarter 4,females,2013,42,2013 Q4,2013-10-01
042200000000,POMORSKIE,quarter 4,females,2014,31,2014 Q4,2014-10-01
042200000000,POMORSKIE,quarter 4,females,2015,26,2015 Q4,2015-10-01
042200000000,POMORSKIE,quarter 4,females,2016,26,2016 Q4,2016-10-01
042200000000,POMORSKIE,quarter 4,females,2017,21,2017 Q4,2017-10-01
042200000000,POMORSKIE,quarter 4,females,2018,16,2018 Q4,2018-10-01
042200000000,POMORSKIE,quarter 4,females,2019,11,2019 Q4,2019-10-01
042200000000,POMORSKIE,quarter 4,females,2020,22,2020 Q4,2020-10-01
042200000000,POMORSKIE,quarter 4,females,2021,13,2021 Q4,2021-10-01
042200000000,POMORSKIE,quarter 4,females,2022,0,2022 Q4,2022-10-01
042200000000,POMORSKIE,quarter 4,females,2023,13,2023 Q4,2023-10-01
042200000000,POMORSKIE,quarter 4,females,2024,10,2024 Q4,2024-10-01
042210000000,REGION POMORSKIE,quarter 4,females,2010,38,2010 Q4,2010-10-01
042210000000,REGION POMORSKIE,quarter 4,females,2011,45,2011 Q4,2011-10-01
042210000000,REGION POMORSKIE,quarter 4,females,2012,54,2012 Q4,2012-10-01
042210000000,REGION POMORSKIE,quarter 4,females,2013,42,2013 Q4,2013-10-01
042210000000,REGION POMORSKIE,quarter 4,females,2014,31,2014 Q4,2014-10-01
042210000000,REGION POMORSKIE,quarter 4,females,2015,26,2015 Q4,2015-10-01
042210000000,REGION POMORSKIE,quarter 4,females,2016,26,2016 Q4,2016-10-01
042210000000,REGION POMORSKIE,quarter 4,females,2017,21,2017 Q4,2017-10-01
042210000000,REGION POMORSKIE,quarter 4,females,2018,16,2018 Q4,2018-10-01
042210000000,REGION POMORSKIE,quarter 4,females,2019,11,2019 Q4,2019-10-01
042210000000,REGION POMORSKIE,quarter 4,females,2020,22,2020 Q4,2020-10-01
042210000000,REGION POMORSKIE,quarter 4,females,2021,13,2021 Q4,2021-10-01
042210000000,REGION POMORSKIE,quarter 4,females,2022,0,2022 Q4,2022-10-01
042210000000,REGION POMORSKIE,quarter 4,females,2023,13,2023 Q4,2023-10-01
042210000000,REGION POMORSKIE,quarter 4,females,2024,10,2024 Q4,2024-10-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 4,females,2010,31,2010 Q4,2010-10-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 4,females,2011,33,2011 Q4,2011-10-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 4,females,2012,30,2012 Q4,2012-10-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 4,females,2013,24,2013 Q4,2013-10-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 4,females,2014,19,2014 Q4,2014-10-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 4,females,2015,25,2015 Q4,2015-10-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 4,females,2016,22,2016 Q4,2016-10-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 4,females,2017,21,2017 Q4,2017-10-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 4,females,2018,12,2018 Q4,2018-10-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 4,females,2019,8,2019 Q4,2019-10-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 4,females,2020,7,2020 Q4,2020-10-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 4,females,2021,10,2021 Q4,2021-10-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 4,females,2022,0,2022 Q4,2022-10-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 4,females,2023,0,2023 Q4,2023-10-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 4,females,2024,13,2024 Q4,2024-10-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 4,females,2010,31,2010 Q4,2010-10-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 4,females,2011,33,2011 Q4,2011-10-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 4,females,2012,30,2012 Q4,2012-10-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 4,females,2013,24,2013 Q4,2013-10-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 4,females,2014,19,2014 Q4,2014-10-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 4,females,2015,25,2015 Q4,2015-10-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 4,females,2016,22,2016 Q4,2016-10-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 4,females,2017,21,2017 Q4,2017-10-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 4,females,2018,12,2018 Q4,2018-10-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 4,females,2019,8,2019 Q4,2019-10-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 4,females,2020,7,2020 Q4,2020-10-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 4,females,2021,10,2021 Q4,2021-10-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 4,females,2022,0,2022 Q4,2022-10-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 4,females,2023,0,2023 Q4,2023-10-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 4,females,2024,13,2024 Q4,2024-10-01
050000000000,MACROREGION CENTRALNY,quarter 4,females,2010,88,2010 Q4,2010-10-01
050000000000,MACROREGION CENTRALNY,quarter 4,females,2011,107,2011 Q4,2011-10-01
050000000000,MACROREGION CENTRALNY,quarter 4,females,2012,111,2012 Q4,2012-10-01
050000000000,MACROREGION CENTRALNY,quarter 4,females,2013,107,2013 Q4,2013-10-01
050000000000,MACROREGION CENTRALNY,quarter 4,females,2014,76,2014 Q4,2014-10-01
050000000000,MACROREGION CENTRALNY,quarter 4,females,2015,70,2015 Q4,2015-10-01
050000000000,MACROREGION CENTRALNY,quarter 4,females,2016,47,2016 Q4,2016-10-01
050000000000,MACROREGION CENTRALNY,quarter 4,females,2017,43,2017 Q4,2017-10-01
050000000000,MACROREGION CENTRALNY,quarter 4,females,2018,34,2018 Q4,2018-10-01
050000000000,MACROREGION CENTRALNY,quarter 4,females,2019,18,2019 Q4,2019-10-01
050000000000,MACROREGION CENTRALNY,quarter 4,females,2020,28,2020 Q4,2020-10-01
050000000000,MACROREGION CENTRALNY,quarter 4,females,2021,31,2021 Q4,2021-10-01
050000000000,MACROREGION CENTRALNY,quarter 4,females,2022,31,2022 Q4,2022-10-01
050000000000,MACROREGION CENTRALNY,quarter 4,females,2023,32,2023 Q4,2023-10-01
050000000000,MACROREGION CENTRALNY,quarter 4,females,2024,21,2024 Q4,2024-10-01
051000000000,ŁÓDZKIE,quarter 4,females,2010,54,2010 Q4,2010-10-01
051000000000,ŁÓDZKIE,quarter 4,females,2011,64,2011 Q4,2011-10-01
051000000000,ŁÓDZKIE,quarter 4,females,2012,71,2012 Q4,2012-10-01
051000000000,ŁÓDZKIE,quarter 4,females,2013,71,2013 Q4,2013-10-01
051000000000,ŁÓDZKIE,quarter 4,females,2014,53,2014 Q4,2014-10-01
051000000000,ŁÓDZKIE,quarter 4,females,2015,41,2015 Q4,2015-10-01
051000000000,ŁÓDZKIE,quarter 4,females,2016,26,2016 Q4,2016-10-01
051000000000,ŁÓDZKIE,quarter 4,females,2017,24,2017 Q4,2017-10-01
051000000000,ŁÓDZKIE,quarter 4,females,2018,23,2018 Q4,2018-10-01
051000000000,ŁÓDZKIE,quarter 4,females,2019,12,2019 Q4,2019-10-01
051000000000,ŁÓDZKIE,quarter 4,females,2020,18,2020 Q4,2020-10-01
051000000000,ŁÓDZKIE,quarter 4,females,2021,21,2021 Q4,2021-10-01
051000000000,ŁÓDZKIE,quarter 4,females,2022,21,2022 Q4,2022-10-01
051000000000,ŁÓDZKIE,quarter 4,females,2023,24,2023 Q4,2023-10-01
051000000000,ŁÓDZKIE,quarter 4,females,2024,13,2024 Q4,2024-10-01
051010000000,REGION ŁÓDZKIE,quarter 4,females,2010,54,2010 Q4,2010-10-01
051010000000,REGION ŁÓDZKIE,quarter 4,females,2011,64,2011 Q4,2011-10-01
051010000000,REGION ŁÓDZKIE,quarter 4,females,2012,71,2012 Q4,2012-10-01
051010000000,REGION ŁÓDZKIE,quarter 4,females,2013,71,2013 Q4,2013-10-01
051010000000,REGION ŁÓDZKIE,quarter 4,females,2014,53,2014 Q4,2014-10-01
051010000000,REGION ŁÓDZKIE,quarter 4,females,2015,41,2015 Q4,2015-10-01
051010000000,REGION ŁÓDZKIE,quarter 4,females,2016,26,2016 Q4,2016-10-01
051010000000,REGION ŁÓDZKIE,quarter 4,females,2017,24,2017 Q4,2017-10-01
051010000000,REGION ŁÓDZKIE,quarter 4,females,2018,23,2018 Q4,2018-10-01
051010000000,REGION ŁÓDZKIE,quarter 4,females,2019,12,2019 Q4,2019-10-01
051010000000,REGION ŁÓDZKIE,quarter 4,females,2020,18,2020 Q4,2020-10-01
051010000000,REGION ŁÓDZKIE,quarter 4,females,2021,21,2021 Q4,2021-10-01
051010000000,REGION ŁÓDZKIE,quarter 4,females,2022,21,2022 Q4,2022-10-01
051010000000,REGION ŁÓDZKIE,quarter 4,females,2023,24,2023 Q4,2023-10-01
051010000000,REGION ŁÓDZKIE,quarter 4,females,2024,13,2024 Q4,2024-10-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 4,females,2010,34,2010 Q4,2010-10-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 4,females,2011,43,2011 Q4,2011-10-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 4,females,2012,40,2012 Q4,2012-10-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 4,females,2013,36,2013 Q4,2013-10-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 4,females,2014,23,2014 Q4,2014-10-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 4,females,2015,30,2015 Q4,2015-10-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 4,females,2016,21,2016 Q4,2016-10-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 4,females,2017,19,2017 Q4,2017-10-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 4,females,2018,11,2018 Q4,2018-10-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 4,females,2019,6,2019 Q4,2019-10-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 4,females,2020,10,2020 Q4,2020-10-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 4,females,2021,0,2021 Q4,2021-10-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 4,females,2022,10,2022 Q4,2022-10-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 4,females,2023,0,2023 Q4,2023-10-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 4,females,2024,0,2024 Q4,2024-10-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 4,females,2010,34,2010 Q4,2010-10-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 4,females,2011,43,2011 Q4,2011-10-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 4,females,2012,40,2012 Q4,2012-10-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 4,females,2013,36,2013 Q4,2013-10-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 4,females,2014,23,2014 Q4,2014-10-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 4,females,2015,30,2015 Q4,2015-10-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 4,females,2016,21,2016 Q4,2016-10-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 4,females,2017,19,2017 Q4,2017-10-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 4,females,2018,11,2018 Q4,2018-10-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 4,females,2019,6,2019 Q4,2019-10-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 4,females,2020,10,2020 Q4,2020-10-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 4,females,2021,0,2021 Q4,2021-10-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 4,females,2022,10,2022 Q4,2022-10-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 4,females,2023,0,2023 Q4,2023-10-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 4,females,2024,0,2024 Q4,2024-10-01
060000000000,MACROREGION WSCHODNI,quarter 4,females,2010,117,2010 Q4,2010-10-01
060000000000,MACROREGION WSCHODNI,quarter 4,females,2011,135,2011 Q4,2011-10-01
060000000000,MACROREGION WSCHODNI,quarter 4,females,2012,130,2012 Q4,2012-10-01
060000000000,MACROREGION WSCHODNI,quarter 4,females,2013,132,2013 Q4,2013-10-01
060000000000,MACROREGION WSCHODNI,quarter 4,females,2014,128,2014 Q4,2014-10-01
060000000000,MACROREGION WSCHODNI,quarter 4,females,2015,109,2015 Q4,2015-10-01
060000000000,MACROREGION WSCHODNI,quarter 4,females,2016,75,2016 Q4,2016-10-01
060000000000,MACROREGION WSCHODNI,quarter 4,females,2017,70,2017 Q4,2017-10-01
060000000000,MACROREGION WSCHODNI,quarter 4,females,2018,56,2018 Q4,2018-10-01
060000000000,MACROREGION WSCHODNI,quarter 4,females,2019,48,2019 Q4,2019-10-01
060000000000,MACROREGION WSCHODNI,quarter 4,females,2020,50,2020 Q4,2020-10-01
060000000000,MACROREGION WSCHODNI,quarter 4,females,2021,38,2021 Q4,2021-10-01
060000000000,MACROREGION WSCHODNI,quarter 4,females,2022,52,2022 Q4,2022-10-01
060000000000,MACROREGION WSCHODNI,quarter 4,females,2023,42,2023 Q4,2023-10-01
060000000000,MACROREGION WSCHODNI,quarter 4,females,2024,41,2024 Q4,2024-10-01
060600000000,LUBELSKIE,quarter 4,females,2010,51,2010 Q4,2010-10-01
060600000000,LUBELSKIE,quarter 4,females,2011,48,2011 Q4,2011-10-01
060600000000,LUBELSKIE,quarter 4,females,2012,45,2012 Q4,2012-10-01
060600000000,LUBELSKIE,quarter 4,females,2013,46,2013 Q4,2013-10-01
060600000000,LUBELSKIE,quarter 4,females,2014,54,2014 Q4,2014-10-01
060600000000,LUBELSKIE,quarter 4,females,2015,47,2015 Q4,2015-10-01
060600000000,LUBELSKIE,quarter 4,females,2016,29,2016 Q4,2016-10-01
060600000000,LUBELSKIE,quarter 4,females,2017,31,2017 Q4,2017-10-01
060600000000,LUBELSKIE,quarter 4,females,2018,23,2018 Q4,2018-10-01
060600000000,LUBELSKIE,quarter 4,females,2019,18,2019 Q4,2019-10-01
060600000000,LUBELSKIE,quarter 4,females,2020,20,2020 Q4,2020-10-01
060600000000,LUBELSKIE,quarter 4,females,2021,20,2021 Q4,2021-10-01
060600000000,LUBELSKIE,quarter 4,females,2022,24,2022 Q4,2022-10-01
060600000000,LUBELSKIE,quarter 4,females,2023,15,2023 Q4,2023-10-01
060600000000,LUBELSKIE,quarter 4,females,2024,19,2024 Q4,2024-10-01
060610000000,REGION LUBELSKIE,quarter 4,females,2010,51,2010 Q4,2010-10-01
060610000000,REGION LUBELSKIE,quarter 4,females,2011,48,2011 Q4,2011-10-01
060610000000,REGION LUBELSKIE,quarter 4,females,2012,45,2012 Q4,2012-10-01
060610000000,REGION LUBELSKIE,quarter 4,females,2013,46,2013 Q4,2013-10-01
060610000000,REGION LUBELSKIE,quarter 4,females,2014,54,2014 Q4,2014-10-01
060610000000,REGION LUBELSKIE,quarter 4,females,2015,47,2015 Q4,2015-10-01
060610000000,REGION LUBELSKIE,quarter 4,females,2016,29,2016 Q4,2016-10-01
060610000000,REGION LUBELSKIE,quarter 4,females,2017,31,2017 Q4,2017-10-01
060610000000,REGION LUBELSKIE,quarter 4,females,2018,23,2018 Q4,2018-10-01
060610000000,REGION LUBELSKIE,quarter 4,females,2019,18,2019 Q4,2019-10-01
060610000000,REGION LUBELSKIE,quarter 4,females,2020,20,2020 Q4,2020-10-01
060610000000,REGION LUBELSKIE,quarter 4,females,2021,20,2021 Q4,2021-10-01
060610000000,REGION LUBELSKIE,quarter 4,females,2022,24,2022 Q4,2022-10-01
060610000000,REGION LUBELSKIE,quarter 4,females,2023,15,2023 Q4,2023-10-01
060610000000,REGION LUBELSKIE,quarter 4,females,2024,19,2024 Q4,2024-10-01
061800000000,PODKARPACKIE,quarter 4,females,2010,44,2010 Q4,2010-10-01
061800000000,PODKARPACKIE,quarter 4,females,2011,60,2011 Q4,2011-10-01
061800000000,PODKARPACKIE,quarter 4,females,2012,60,2012 Q4,2012-10-01
061800000000,PODKARPACKIE,quarter 4,females,2013,65,2013 Q4,2013-10-01
061800000000,PODKARPACKIE,quarter 4,females,2014,57,2014 Q4,2014-10-01
061800000000,PODKARPACKIE,quarter 4,females,2015,48,2015 Q4,2015-10-01
061800000000,PODKARPACKIE,quarter 4,females,2016,35,2016 Q4,2016-10-01
061800000000,PODKARPACKIE,quarter 4,females,2017,28,2017 Q4,2017-10-01
061800000000,PODKARPACKIE,quarter 4,females,2018,25,2018 Q4,2018-10-01
061800000000,PODKARPACKIE,quarter 4,females,2019,21,2019 Q4,2019-10-01
061800000000,PODKARPACKIE,quarter 4,females,2020,22,2020 Q4,2020-10-01
061800000000,PODKARPACKIE,quarter 4,females,2021,15,2021 Q4,2021-10-01
061800000000,PODKARPACKIE,quarter 4,females,2022,23,2022 Q4,2022-10-01
061800000000,PODKARPACKIE,quarter 4,females,2023,23,2023 Q4,2023-10-01
061800000000,PODKARPACKIE,quarter 4,females,2024,14,2024 Q4,2024-10-01
061810000000,REGION PODKARPACKIE,quarter 4,females,2010,44,2010 Q4,2010-10-01
061810000000,REGION PODKARPACKIE,quarter 4,females,2011,60,2011 Q4,2011-10-01
061810000000,REGION PODKARPACKIE,quarter 4,females,2012,60,2012 Q4,2012-10-01
061810000000,REGION PODKARPACKIE,quarter 4,females,2013,65,2013 Q4,2013-10-01
061810000000,REGION PODKARPACKIE,quarter 4,females,2014,57,2014 Q4,2014-10-01
061810000000,REGION PODKARPACKIE,quarter 4,females,2015,48,2015 Q4,2015-10-01
061810000000,REGION PODKARPACKIE,quarter 4,females,2016,35,2016 Q4,2016-10-01
061810000000,REGION PODKARPACKIE,quarter 4,females,2017,28,2017 Q4,2017-10-01
061810000000,REGION PODKARPACKIE,quarter 4,females,2018,25,2018 Q4,2018-10-01
061810000000,REGION PODKARPACKIE,quarter 4,females,2019,21,2019 Q4,2019-10-01
061810000000,REGION PODKARPACKIE,quarter 4,females,2020,22,2020 Q4,2020-10-01
061810000000,REGION PODKARPACKIE,quarter 4,females,2021,15,2021 Q4,2021-10-01
061810000000,REGION PODKARPACKIE,quarter 4,females,2022,23,2022 Q4,2022-10-01
061810000000,REGION PODKARPACKIE,quarter 4,females,2023,23,2023 Q4,2023-10-01
061810000000,REGION PODKARPACKIE,quarter 4,females,2024,14,2024 Q4,2024-10-01
062000000000,PODLASKIE,quarter 4,females,2010,22,2010 Q4,2010-10-01
062000000000,PODLASKIE,quarter 4,females,2011,26,2011 Q4,2011-10-01
062000000000,PODLASKIE,quarter 4,females,2012,25,2012 Q4,2012-10-01
062000000000,PODLASKIE,quarter 4,females,2013,22,2013 Q4,2013-10-01
062000000000,PODLASKIE,quarter 4,females,2014,17,2014 Q4,2014-10-01
062000000000,PODLASKIE,quarter 4,females,2015,14,2015 Q4,2015-10-01
062000000000,PODLASKIE,quarter 4,females,2016,11,2016 Q4,2016-10-01
062000000000,PODLASKIE,quarter 4,females,2017,10,2017 Q4,2017-10-01
062000000000,PODLASKIE,quarter 4,females,2018,8,2018 Q4,2018-10-01
062000000000,PODLASKIE,quarter 4,females,2019,9,2019 Q4,2019-10-01
062000000000,PODLASKIE,quarter 4,females,2020,7,2020 Q4,2020-10-01
062000000000,PODLASKIE,quarter 4,females,2021,0,2021 Q4,2021-10-01
062000000000,PODLASKIE,quarter 4,females,2022,0,2022 Q4,2022-10-01
062000000000,PODLASKIE,quarter 4,females,2023,0,2023 Q4,2023-10-01
062000000000,PODLASKIE,quarter 4,females,2024,0,2024 Q4,2024-10-01
062010000000,REGION PODLASKIE,quarter 4,females,2010,22,2010 Q4,2010-10-01
062010000000,REGION PODLASKIE,quarter 4,females,2011,26,2011 Q4,2011-10-01
062010000000,REGION PODLASKIE,quarter 4,females,2012,25,2012 Q4,2012-10-01
062010000000,REGION PODLASKIE,quarter 4,females,2013,22,2013 Q4,2013-10-01
062010000000,REGION PODLASKIE,quarter 4,females,2014,17,2014 Q4,2014-10-01
062010000000,REGION PODLASKIE,quarter 4,females,2015,14,2015 Q4,2015-10-01
062010000000,REGION PODLASKIE,quarter 4,females,2016,11,2016 Q4,2016-10-01
062010000000,REGION PODLASKIE,quarter 4,females,2017,10,2017 Q4,2017-10-01
062010000000,REGION PODLASKIE,quarter 4,females,2018,8,2018 Q4,2018-10-01
062010000000,REGION PODLASKIE,quarter 4,females,2019,9,2019 Q4,2019-10-01
062010000000,REGION PODLASKIE,quarter 4,females,2020,7,2020 Q4,2020-10-01
062010000000,REGION PODLASKIE,quarter 4,females,2021,0,2021 Q4,2021-10-01
062010000000,REGION PODLASKIE,quarter 4,females,2022,0,2022 Q4,2022-10-01
062010000000,REGION PODLASKIE,quarter 4,females,2023,0,2023 Q4,2023-10-01
062010000000,REGION PODLASKIE,quarter 4,females,2024,0,2024 Q4,2024-10-01
070000000000,MACROREGION WOJEWÓDZTWO MAZOWIECKIE,quarter 4,females,2010,78,2010 Q4,2010-10-01
070000000000,MACROREGION WOJEWÓDZTWO MAZOWIECKIE,quarter 4,females,2011,88,2011 Q4,2011-10-01
